content_id,date_str,from_url,month,day,year,content_title_clean,content_body_clean,content_src_url
1875,10/11/17,,12,31,2099,9 Republicans Co-Sponsoring More Gun Control for Law-Abiding Americans,"Rep. Carlos Curbelo (R-FL) introduced gun control aimed at law-abiding Americans on Tuesday. His bill has nine Republican co-sponsors, which means nine Republicans are willing to punish every law-abiding American for the behavior of one criminal in Las Vegas.  And they are doing all this to ban bump stocks, a product the ATF evaluated and approved in 2010.  The ATF approved the stocks because they are accessories for semiautomatics rather than conversion devices that turn semiautomatics into fully automatic weapons. Curbelo’s bill gets around the ATF’s approval by explicitly banning certain accessories for AR-15s, even if those accessories “[do] not convert the semiautomatic rifle into a machine gun.”  And like the Democrat bill–put forward by Sen. Dianne Feinstein (D-CA)–Curbelo’s bill is already broader than bump stocks alone. In other words, it is a ban that will keep on giving for the Democrats and other gun control proponents.  Here are the nine Republicans who are co-sponsoring Curbelo’s bill:  Rep. Peter King (R-NY) Rep. Leonard Lance (R-NJ) Rep. Patrick Meehan (R-PA) Rep, Ed Royce (R-CA) Rep. Chris Smith (R-NJ) Rep. Erik Paulsen (R-MN) Rep. Ryan Costello (R-PA) Rep. Ileana Ros-Lehtinen (R-FL) Rep. Charlie Dent (R-PA)  The push to ban bump stocks is especially rich in light of the fact that using the devices probably made the Vegas attacker less effective than he would have been without them. After all, bump stocks are made for novelty rather than precision. For this reason, U.S. Army Sergeant First Class special forces soldier Tony Cowden suggests the Vegas attacker could have been deadlier if he had shot slower with a rifle not outfitted with a bump stock:  Bump stocks may have made Paddock less deadly https://t.co/90ddK51Y8w pic.twitter.com/eC42rf8k11 — Justin Miller (@justinjm1) October 4, 2017  Moreover, the effect one achieves with a bump stock can be achieved with an index finger and a belt-loop; no bump stock device needed. So what will Republican gun controllers do if they ban bump stocks and realize that people are still having fun with their rifles via blue jean belt loops? Will they ban belt loops?  In summary–Bump stocks are accessories, not conversion kits. They are novelties that reduce accuracy by producing a short, rapid-fire effect that can be achieved using nothing more than a finger and belt loop. For these reasons, Rep. Steve Scalise (R-LA) stresses that bump stock gun control is part of a larger misdirection that creates a “slippery slope” Democrats can exploit for more gun control in the future. Yet Reps. Peter King, Leonard Lance, Patrick Meehan, Ed Royce, Chris Smith, Erik Paulsen, Ryan Costello, Ileana Ros-Lehtinen, and Charlie Dent are rallying behind Curbelo’s gun control bill.  AWR Hawkins is the Second Amendment columnist for  News and host of Bullets with AWR Hawkins, a  News podcast. He is also the political analyst for Armed American Radio. Follow him on Twitter: @AWRHawkins. Reach him directly at awrhawkins@breitbart.com.",http://www.breitbart.com/big-government/2017/10/11/9-republicans-co-sponsoring-more-gun-control-for-law-abiding-americans/
1884,10/11/17,,12,31,2099,Report: North Korean Hackers Targeted U.S. Power Grid,"According to a new report from security firm FireEye, “actors likely affiliated with the North Korean government” have attempted to hack American electric companies, in what appears to be “early-stage reconnaissance” for a possible future cyber attack.  FireEye’s analysis states that any such large-scale attack “might take months to prepare” if the reconnaissance had not been detected, so the threat was not necessarily “imminent.”  “We have not observed suspected North Korean actors using any tool or method specifically designed to compromise or manipulate the industrial control systems (ICS) networks that regulate the supply of power. Furthermore, we have not uncovered evidence that North Korean linked actors have access to any such capability at this time,” the report adds.  The hackers were evidently using “spear phishing” techniques, which essentially involve fabricating realistic-looking emails from trusted sources to trick users into opening malware-laced attachments or click links to virus-spreading websites.  Many of the largest data breaches in recent times are thought to have involved spear phishing, rather than the brute-force system penetration most people envision when they think of cyber attacks. Among other advantages, spear phishing can allow intruders to lurk inside compromised systems for extended periods undetected since they gained entry with legitimate passwords stolen from phishing victims.  FireEye recalls that North Korean hackers are believed to have planted malware in South Korean energy companies in 2014, but they did not damage or disable the power grid – they stole some sensitive documents and exposed them, “as part of an effort to exaggerate the access they had and embarrass the South Korean government.” A similar information-warfare strategy may have been in motion against American electric companies.  On the other hand, the report describes North Korea’s cyber espionage squads as “bold,” determined to “demonstrate national strength and resolve,” and largely devoid of “concern for potential discover and attribution of their operations.” North Korea is one of several nations that appears interested in developing the capability to disrupt power grids, either to attack the morale and economic strength of adversary nations during broader conflicts or to intimidate and deter potential opponents.  FireEye’s chief technology officer for the Asia-Pacific region, Bryce Boland, told CNN that North Korea “almost certainly has the capability to conduct disruptive and potentially destructive attacks, as well as more traditional cyber espionage operations.”  Boland added that North Korea’s isolation and generally backward economy give it advantages in cyberwar because it “has little connectivity and relatively limited reliance on technology.”  North Korean defector Kim Heung-kwang explained to CNN that Pyongyang aggressively cultivates and trains computer experts, managing a network of 250 elite computer schools and harvesting the most talented students for cyber warfare training at two special schools in Pyongyang. Kim added that some of the top graduates are sent to secretly work with China’s elite “Bureau 121” hacker squad.  Bloomberg Technology quotes South Korean defense estimates that North Korea now boasts an army of about 1,700 state-sponsored hackers, plus over 5,000 support staff.  NBC News cites its own previous reporting on North Korea’s interest in cyber attacks against U.S. infrastructure and quotes former FBI counterintelligence director C. Frank Figliuzzi calling FireEye’s report “a signal that North Korea is a player in the cyber-intrusion field and is growing in its ability to hurt us.”  Robert Lee, a cybersecurity consultant for the U.S. power industry, assured NBC that while infrastructure corporates are duly concerned about hacking threats, America’s adversaries are “far from being able to disrupt the electric grid.”  Although Lee said the electric grid is more secure than some of the more alarmed critics believe, Figliuzzi countered that some private utility companies are better equipped for cyberwar than others, and hostile powers like North Korea will “start looking for the weakest link.”",http://www.breitbart.com/national-security/2017/10/11/report-north-korean-hackers-targeted-u-s-power-grid/
1930,10/12/17,,12,31,2099,GAME ON! California State Senator to Enter U.S. Senate Race Against Dianne Feinstein ,"Senator Dianne Feinstein recently announced she would be running again…She’s 84-years old! Her career in politics has been a very lucrative undertaking. How could she possibly give that up? The power and the money are just too hard to pass up for retirement. The on;y problem is that sudden;y Feinstein has challengers…How dare they try and dethrone the powerhouse Senator who was once the Mayor of San Francisco…Game on!  A potential primary challenger to Sen. Dianne Feinstein (D., Calif.) is signaling his intent to enter the race for the Senate seat she has held since 1992.    California Democratic state senate president Kevin de León will throw his hat into the ring to challenge Feinstein in the 2018 race, according to three sources who spoke to CNN. The 84-year-old senator announced Monday she would run for reelection, causing consternation on the progressive left even as she tried to get out ahead of de León.        *    Email *  Name      In the state senate, de León represents Los Angeles and has helped pass measures directed at President Donald Trump, positioning himself as one of the president’s fiercest critics. The California state legislature has opposed Trump’s agenda by becoming a so-called sanctuary state, as well as trying to force him to release his tax returns and even passing a resolution calling for him to apologize for “racist and bigoted behavior.”  Feinstein, however, took criticism from the left in August for expressing the hope that Trump would change to be more cooperative with Democrats.  “I just hope he has the ability to learn and to change, and if he does, he can be a good president,” she said, receiving boos from the San Francisco audience. She later said she is “under no illusion that it’s likely to happen and will continue to oppose his policies.”  De León will likely be one of multiple contenders for Feinstein’s seat. A source said Democratic mega-donor and environmentalist Tom Steyer is “very much looking at the Senate race,” and in a letter Wednesday he also called on Democrats to impeach Trump.  California has an open primary in which the top two vote-getters, regardless of party, face off in the general election. The primary will be held on June 5, 2018.  FEINSTEIN RECENTLY OPENED HER MOUTH AND PROVED SHE’S OUT OF TOUCH WITH MOST AMERICANS:  Senator Dianne Feinstein opened her mouth and proved she’s out of touch with most of us. This dinosaur who needs to retire already is demanding more gun control…she claims ‘increasing numbers’ of Americans want more gun control citing zero proof. Go home Dianne, you’re drunk on power…  SHE COULDN’T NAME ONE LAW THAT COULD HAVE PREVENTED VEGAS!!!  Sen. Dianne Feinstein (D., Calif.) couldn’t name any laws in an interview airing Sunday that might have prevented last week’s massacre in Las Vegas.  NBC host Chuck Todd asked Feinstein what laws could have prevented the massacre if she had her way with writing all laws.  “Let me ask you this: give me the slate of laws that if you could wave your wand and have enacted that could have prevented Vegas?” Todd said.  “Well, I don’t know. I would have to take a good look at that and really study it,” Feinstein said. “I’m not sure there is any set of laws that could have prevented it.”",https://100percentfedup.com/game-california-state-senator-enter-u-s-senate-race-dianne-feinstein/
1931,10/12/17,,12,31,2099,"WATCH: “HANOI JANE"" FONDA Had Chance To Expose Sexual Predator Harvey Weinstein One Year Ago…The Reason DIDN’T Is LAUGHABLE ","Speaking to Bill Maher about her participation in the Women’s March in DC, “Hanoi Jane” Fonda remarked about her ability to use her celebrity to express her hate for Donald Trump to the masses. Fonda told Maher that one of the benefits of being a celebrity is that you can bring attention to things that need to be addressed, she then went on to refer to President Trump as the “Predator in Chief”. Of course, Hanoi Jane had no evidence whatsoever to back up such a hideous claim, yet, she made the claim anyhow. As it turns out, Hanoi Jane actually knew about a certain sexual predator who actually assaulted a much younger actress only one year ago. That younger actress was Rosana Arquette, who shared her horrible experience with the “celebrity” Jane Fonda. Fonda, who bragged about having so much power to bring attention to important issues, did absolutely nothing about it.  Hypocrite Hanoi Jane would rather stay mum about an actual sexual predator who was harming so many young women in her industry, than risk being ostracized in Hollywood. It was better to just stick to the “hate Trump” script and get along with the other sickening hypocrites in Hollywood than to expose a serial sexual predator who should’ve been stopped years ago if there weren’t so many self-serving and shallow human beings running around Hollywood.          *          Watch:  Hanoi Jane’s very comfortable trashing President Trump who she believes can’t hurt her career, but when it comes to the mega-Democrat donor, and Hollywood kingpin producer, Harvey Weinstein, all bets are off..  Daily Mail- Jane Fonda has admitted she found out last year that Harvey Weinstein had been sexually harassing Hollywood women and is ashamed she didn’t speak up earlier.  Watch:  “I only met Harvey when I was old,"" @Janefonda tells me. ""And Harvey goes for young, because that’s more vulnerable.” pic.twitter.com/RbrjxCFU6w — Christiane Amanpour (@camanpour) October 12, 2017  More than 30 women have now come forward with allegations of sexual harassment against the Hollywood producer who was once described as the ‘God’ of the film industry.  The accusations, including from some of the world’s most famous actresses, range from inappropriate massages to rape and date back nearly three decades.  While Fonda says she wasn’t harassed by Weinstein, she was told of his abuse last year by one of his victims.  I found out about Harvey a year ago and I’m ashamed I didn’t say anything back then,’ she told CNN’s Christiane Amanpour in an interview to air Friday.  When asked why she didn’t speak up back then, the 79-year-old actress said: ‘I was not that bold. I guess it hadn’t happened to me and I didn’t feel it was my place.’  She was informed of Weinstein’s transgressions by Rosanna Arquette – one of the many women who have since spoken out against the movie mogul.  ‘It came as a shock and a great disappointment,’ Fonda said.  ‘I only met Harvey when I was old and Harvey goes for young because that’s more vulnerable.’  She added that she was proud of the victims for speaking out but it wasn’t a unique or isolated case and specifically mentioned Bill Cosby’s history.  ‘This is not unique, this goes on at the most horrendous high levels,’ she said.  ‘I’m glad it’s coming out, I’m so proud of those fellow actors that are speaking up. I know that it has taken a long time. It is a very, very, very hard thing to do. You don’t get anything out of it as the person who has been victimized but it is important that it come out. –  For the list of women who have come forward claiming to be victims of Dirty Harvey, go here.",https://100percentfedup.com/watch-hanoi-jane-fonda-chance-expose-sexual-predator-harvey-weinstein-one-year-agothe-reason-didnt-laughable/
1935,10/12/17,,12,31,2099,TRUMP BEGINS DISMANTLING Of OBAMACARE With Today’s Executive Order…Nancy Pelosi’s Response Is Hilarious! ,"Today, President Trump came one step closer to dismantling Obamacare. He signed an executive order that would allow Americans to purchase insurance across state lines.  The time has come to take action to IMPROVE access, INCREASE choices, and LOWER COSTS for HEALTHCARE!  ➡️https://t.co/mz5fdveTVh pic.twitter.com/dDZLsKuNSe — Donald J. Trump (@realDonaldTrump) October 12, 2017          *    Email *  Phone      Congressional Democrats said Thursday that President Trump’s executive order to relax insurance rules is the latest evidence of Republican “sabotage” against Obamacare.  The president signed the order that directs federal agencies to examine regulations that would make it easier for people to band together to get “association health plans” and buy more short-term insurance. Democrats quickly criticized the order as a back door to attack protections for people with pre-existing conditions and increase “junk” insurance plans.  “I do know it is a sabotage of the Affordable Care Act and quite frankly a disservice to the American people,” House Minority Leader Nancy Pelosi said in a press conference Tuesday.  She also said Trump knows “very little about healthcare legislation.” –Washington Examiner  Perhaps a little trip down memory lane is in order for Nancy. Remember when Nancy Pelosi coined her most memorable line in the long list of memorable Nancy Pelosi lines? Remember when Nancy attempted to explain the Obamacare legislation to a large audience, telling them, “But we have to pass the bill, so that you can, uh, find out what’s in it.”?  Even one of her most reliable media allies, David Gregory of NBC News, who was clearly on the same team as Nancy, questioned her sanity and most especially, her knowledge of what was in the Obamacare bill, following her curious remarks:  We’re pretty sure that most Americans are more confident in President Trump’s knowledge of the benefits to Americans, once they are able to purchase insurance across state lines than they were in Nancy’s ability to understand the 20,000 page Obamacare legislation.",https://100percentfedup.com/trump-begins-dismantling-obamacare-todays-executive-ordernancy-pelosis-response-hilarious/
1949,10/13/17,,12,31,2099,Trump won’t pull out of ‘worst’ Iran nuclear deal _ for now,"President Donald Trump on Friday angrily accused Iran of violating the landmark 2015 international nuclear accord, blaming the Iranians for a litany of sinister behavior and hitting their main military wing with anti-terror penalties. But Trump, breaking his campaign pledge to rip up the agreement, did not pull the U.S. out or re-impose nuclear sanctions.  He still might, he was quick to add. For now, he’s tossing the issue to Congress and the other world powers in the accord, telling lawmakers to toughen the law that governs U.S. participation and calling on the other parties to fix a series of deficiencies. Those include the scheduled expiration of key restrictions under “sunset provisions” that begin to kick in in 2025, as well as the omission of provisions on ballistic missile testing and terrorism.  Without the fixes, Trump warned, he would likely pull the U.S. out of the deal — which he has called the worst in U.S. history — and slap previously lifted U.S. sanctions back into place. That would probably be a fatal blow for the accord.  “Our participation can be canceled by me, as president, at any time,” Trump declared in a carefully delivered speech read from a teleprompter in the Diplomatic Reception Room at the White House. He added later, speaking of Congress, “They may come back with something that’s very satisfactory to me, and if they don’t, within a very short period of time, I’ll terminate the deal.”  Under U.S. law, Trump faces a Sunday deadline to certify to Congress whether Iran is complying with the accord. That notification must take place every 90 days, a timetable that Trump detests. Since taking office, he has twice reluctantly certified that Iran is fulfilling its commitments.  On Friday, he said he would not do so again.  Trump alone cannot actually terminate the accord, which lifted sanctions on Iran in exchange for concessions regarding its nuclear program. But withdrawing the U.S. would render the deal virtually meaningless.  That would be risky, though, and could badly damage U.S. credibility in future international negotiations. The accord was struck after 18 months of negotiations between the Obama administration, Iran, Britain, China, France, Germany, Russia and the European Union and then endorsed by a unanimous vote in the U.N. Security Council.  Trump’s main national security aides have all argued for staying in the deal. So have key allies in Europe who are leery of altering an accord that they believe has prevented Iran from assembling an arsenal of atomic weapons.  Overseas reaction to Friday’s speech was swift.  Iranian President Hassan Rouhani said that his country would continue to stick to the nuclear deal and that the U.S. was isolating itself, “more lonely than ever,” by condemning the accord.  Indeed, the leaders of Britain, Germany and France urged Trump in a joint statement not to do anything rash.  “We encourage the U.S. administration and Congress to consider the implications to the security of the U.S. and its allies before taking any steps that might undermine the (deal), such as re-imposing sanctions on Iran lifted under the agreement,” they said. Still, they added, “Independent of the (deal) we need to make sure that our collective wider concerns are being addressed.”  In Israel, Prime Minister Benjamin Netanyahu praised Trump and said the U.S. president had created an opportunity to “fix this bad deal” and roll back Iran’s aggression. Netanyahu has long warned that the accord failed to address Iran’s support for militant groups who act against Israel.  Trump opened his speech by reciting a long list of grievances with Iran dating back to the 1979 Islamic Revolution and the seizure of the U.S. Embassy and American hostages in Tehran. He then noted terrorist attacks against Americans and American allies committed by Iranian proxies, such as Hezbollah, and Iran’s ongoing ballistic missile tests.  “We cannot and will not make this certification” that Iran is complying with the accord, he said. “We will not continue down a path whose predictable conclusion is more violence, more terror and the very real threat of Iran’s nuclear breakout.”  But “decertifying” the deal stops well short of pulling out and simply moves the issues over to Congress. Lawmakers now have 60 days to decide whether to put the accord’s previous sanctions back into place, modify them or do nothing.  Republicans face a heavy lift in rallying GOP lawmakers and Democrats behind legislation that would make the accord more stringent and please Trump. Some GOP senators, like Marco Rubio of Florida, question whether the pact can be fixed.  Further complicating matters, a GOP lawmaker who will be at the center of what’s sure to be a stormy debate is Bob Corker of Tennessee, who recently compared Trump’s White House to “an adult day care center” and said the president could be setting the U.S. on a path toward World War III.  Ahead of Trump’s speech, Secretary of State Rex Tillerson said the administration wants lawmakers to come up with legislation that would automatically re-impose sanctions that were lifted under the deal should Iran cross any one of numerous nuclear and non-nuclear “trigger points.”  Those would include illicit atomic work or ballistic missile testing; support for Syrian President Bashar Assad, Lebanon’s Hezbollah movement and other groups that destabilize the region, or human rights abuses and cyber warfare, Tillerson said.  Also Friday, Trump said he was hitting Iran’s Revolutionary Guard with sanctions for supporting terrorism. But the U.S. is not adding the Guard to the formal U.S. list of foreign terrorist organizations. That step would force the U.S. to take even further steps against the Guard that Tillerson says could be problematic.  ___  AP writers Deb Riechmann and Richard Lardner contributed to this report.","https://www.apnews.com//a660d3fd7e93484f82095122de8d4ff8/Trump-speech-to-vilify-Iran-over-nuke-deal,-non-nuke-issues"
1982,10/13/17,,12,31,2099,"During Storms, Most Animals Take Shelter. But Some Birds Take Flight.","Q. When the recent hurricanes hit, how did animals seek refuge?  A. For most wildlife, there is no early warning system when a big storm approaches. Most animals have no choice but to shelter in their usual environments.  Some birds, however, respond to weather signals like changes in barometric pressure and fly ahead of the storm. A few get caught in high winds and sent many miles away. A displaced roseate spoonbill, presumably from Florida, recently was observed in New Jersey.  The American Bird Conservancy reported that after hurricanes Irma and Maria reached the Caribbean, many flamingos left the islands of Inagua in the Bahamas ahead of the storm, returning in force afterward. But flamingos on the Cuban island of Cayo Coco died in the thousands.  In Puerto Rico, conservationists are worried about several species of birds and other animals in the island’s El Junque rain forest, which was devastated by Hurricane Maria.",https://www.nytimes.com/2017/10/13/science/animals-birds-hurricanes.html
1985,10/14/17,,12,31,2099,Global finance leaders warn against complacency,"White House senior adviser Ivanka Trump accompanied by World Bank President Jim Yong Kim speaks at the forum Taking Women-Owned Business to the Next Level, on the sidelines of the World Bank/IMF annual meetings in Washington, Saturday, Oct. 14, 2017. ( AP Photo/Jose Luis Magana)  WASHINGTON (AP) — Global finance leaders on Saturday appealed to central bankers to stick as long as possible with low-interest rate policies that have made borrowing attractive and helped safeguard an improving but still fragile world economic recovery.  Declaring the “recovery is not complete” even eight years after the 2008 financial crisis, the 189-nation International Monetary Fund wrapped up its fall meetings with a communique warning “there is no room for complacency” as nations confront new challenges to global growth from a range of threats, including cyber-security attacks and more violent weather patterns linked to climate change.  The meetings also dealt, at least on the sidelines, with efforts to better understand the policy implications of the Trump administration’s more forceful “America First” agenda.  Treasury Secretary Steven Mnuchin said he had productive discussions during nearly 20 one-on-one meetings with other countries plus the joint sessions of the IMF and World Bank policy committees, as well as two days of talks centered on the Group of 20 major industrial countries.  Donald Trump won the presidency with pledges to toughen enforcement of U.S. trade laws and trim huge U.S. trade deficits with nations such as China and Mexico, which Trump has accused of unfair trade practices that have cost millions of American manufacturing jobs.  Mnuchin said he agreed with an assessment of German Finance Minister Wolfgang Schaeuble that the discussions this week were more relaxed than the initial talks held earlier this year, when the Trump team had first taken office, because there was a better understanding of Trump’s goals.  “We believe in free and fair and reciprocal trade,” Mnuchin told reporters Saturday, saying the Trump administration is simply trying to make sure U.S. workers and companies are treated fairly in trade deals with other nations.  Mnuchin said he carried in his pocket a list of all the G-20 nations and the size of the trade balances the United States has with each of those nations. With most of the G-20 countries, the United States is running a trade deficit.  Schauble, the chairman of the G-20 finance group this year, said he believed the backlash against globalization was giving way to a greater understanding that the path toward rising prosperity for all depends on greater cooperation among countries.  But the Trump administration so far has been highly skeptical of various multilateral organizations. This week, the United States pulled out of UNESCO, the United Nations’ cultural agency. It has scrapped an Asia-Pacific trade deal and is threatening to pull out of the North American Free Trade Agreement with Canada and Mexico. And it is has balked at providing additional capital to the World Bank unless the anti-poverty agency rethinks the way it distributes loans.  In his speech Saturday to the IMF policy group, Mnuchin said he wanted to see the IMF be a more “forceful advocate” for strong global growth by imposing more stringent surveillance on the economic policies being pursued by its member countries and by taking a hard look at changes that needed to be made by countries running large trade surpluses.  While the IMF communique called on major central banks to protect the global recovery by being cautious in withdrawing the support it has had in place since the 2008 financial crisis, in many cases the trend seems to be moving in the opposite direction.  In the United States, the Federal Reserve has raised short-term interest rates twice this year and is beginning to reduce its large portfolio of bonds, a move that could push long-term rates higher. In Europe, the euro currency has risen since spring on expectations that the European Central Bank will withdraw its long-standing stimulus program. The ECB meets Oct. 26.  “Monetary policy should remain accommodative, where inflation is still below target and output gaps” still exist, the communique said.  On Saturday, Ivanka Trump, the president’s daughter and a White House adviser, appeared with World Bank President Jim Yong Kim to launch a World Bank initiative to support women entrepreneurs. The World Bank fund has raised $350 million, which is designed to allow the World Bank to deploy at least $1 billion in capital to finance women-owned businesses.  Ivanka Trump told the audience she wanted to “spend a lot of time offering any value that I can as a mentor.”","https://www.apnews.com//83f1dd641a844512a96e831d4091a5c5/IMF,-World-Bank-push-back-against-globalization's-detractors"
1996,10/13/17,,12,31,2099,"Facebook's 'Like' button creator has second thoughts, calls it a time-waster","The creator of Facebook's Like button creator doesn’t ""like"" it much anymore.  Justin Rosenstein, an early Facebook engineer, now considers his invention as a contributor to “time poorly spent,” as he wrote in Thrive Global earlier this year.  “Designing software to create time well spent vs. merely time spent is challenging, even with the best of intentions,” Rosenstein wrote.  Rosenstein created the Facebook Like button as a result of a “hackathon” project in 2008 while still at the company.  SHERYL SANDBERG: CONGRESS SHOULD RELEASE FACEBOOK ADS TO THE PUBLIC  While he noted that the Like button succeeds at some things like drawing attention to a friend’s interests or acting as a catalyst for “positive sentiment,” it also results in gobs of “time wasted” when looking at videos that “don’t nourish your life” or are just constant distractions that are unproductive and disruptive.  This topic was recently highlighted in The Guardian, which said that smartphone use (and technology in general) is not just addictive, but it contributes to “continuous partial attention,” wreaking havoc on people’s ability to focus and potentially making them dumber.  “One recent study showed that the mere presence of smartphones damages cognitive capacity – even when the device is turned off,” the article noted.  Many of these early technologists are now “weaning themselves off their own products” and teaching their children to put down iPhones, iPads, and laptops, the Guardian added. However, the problem is large technology companies often define success as “time spent on site,” Rosenstein wrote.  Rosenstein is now co-founder of a workplace software startup, known as Asana, and is currently working on an app that seeks to address some these issues.  ZUCKERBERG BLASTED FOR VR TOUR OF HURRICANE-RAVAGED PUERTO RICO  Use versus abuse  ""You need to define addiction. A lot of people just like to use the technology a lot"" but aren't necessarily addicted, Nir Eyal, author of ""Hooked: How to Build Habit-Forming Products,"" who has taught at Stanford Graduate School of Business and Design School, told .  ""If you throw around this word 'addiction,' it really hurts people. It disempowers people to take control of it. 'It's not my fault, it's the technology's fault.'"" Eyal said, adding if you shirk personal responsibility, you're more likely to relapse.  But companies do have a ""moral imperative"" to at least try to help real addicts. ""We have personally identifiable information who is using and who is abusing,"" he said.  For example, a company could have a policy where ""if you use our product more than X number of hours per week, we're going to reach out to and ask if we can help you,"" he said. And if they are receptive and accept the offer for help, then the company can step in, he said.  ""Whining about this to a company is not going to stop anything. To whine to a company like Facabook or Google to make their product less good is a fool's errand,"" he added. ""They are not going to change how great their products in terms of how engaging they are.""",http://www.foxnews.com//tech/2017/10/13/facebooks-like-button-creator-has-second-thoughts-calls-it-time-waster.html
2003,10/15/17,,12,31,2099,"Trump too tough on Iran, North Korea, Clinton says","With his tough talk and hardline stances on Iran and North Korea, President Donald Trump is damaging America’s credibility abroad – and could provoke a nuclear-arms race in East Asia, Hillary Clinton says.  Trump's recent threat to decertify the 2015 Iran nuclear deal, “makes us look foolish and small and plays right into Iranian hands,” Clinton said last week.  ""That is bad not just on the merits for this particular situation, but it sends a message across the globe that America's word is not good,"" said Clinton, who spoke in advance of Trump's announcement Friday that he wants Congress and the other nations that negotiated the deal to toughen the requirements for Iran.  ""This particular president is, I think, upending the kind of trust and credibility of the United States' position and negotiation that is imperative to maintain.""  ""This particular president is, I think, upending the kind of trust and credibility of the United States' position and negotiation that is imperative to maintain."" — Hillary Clinton  For his part, Trump says that Clinton, as secretary of state under former President Barack Obama, helped negotiate a “terrible” deal with Iran.  Getting tough on Iran is the right approach, the president said.  “We will not continue down a path whose predictable conclusion is more violence, more terror and the very real threat of Iran’s nuclear breakout,” Trump said Friday, according to the Washington Times. “Iran is not living up to the spirit of the deal.”  Clinton also denounced Trump's bellicose language toward North Korea, saying his verbal aggression has rattled U.S. allies.  ""We will now have an arms race — a nuclear arms race in East Asia,"" Clinton predicted. ""We will have the Japanese, who understandably are worried with missiles flying over them as the North Koreans have done, that they can't count on America.""  Clinton stressed that a diplomatic solution was preferred, and suggested the inflammatory rhetoric played into Kim Jung Un's hands. She bemoaned Trump's public undercutting of Secretary of State Rex Tillerson when he tweeted ""Save your energy, Rex"" after the nation's top diplomat had suggested negotiations.  “Diplomacy, preventing war, creating some deterrents is slow, hard-going, difficult work,” said Clinton, who declined to answer when asked whether Tillerson should resign. ""And you can't have impulsive people or ideological people who basically say, 'Well, we're done with you.'""  Trump on Sept. 21 signed an executive order calling for a new round of economic sanctions against North Korea over its nuclear and ballistic missile programs.  The president said the actions were aimed at “a complete denuclearization of North Korea,” the Washington Times reported.  “North Korea’s nuclear weapons and missile development is a grave threat to peace and security in our world,” Trump said. “It is unacceptable that others financially support this criminal rogue regime.”  Clinton, who recently released a book that recounts her election defeat to Trump, has been an aggressive critic of the president.  In an interview with Britain’s BBC on Friday, Clinton called Trump a “sexual assaulter.”  Clinton made the comments when asked about the allegations of sexual assault made against Democratic mega-donor and Hollywood producer Harvey Weinstein.  “This kind of behavior cannot be tolerated anywhere, whether it's in entertainment, politics,” Clinton said. “After all, we have someone admitting to being a sexual assaulter in the Oval Office.”  In the same interview, Clinton referred to the sexual transgressions of her husband – former President Bill Clinton – as being “clearly in the past,”  reported.  Clinton’s comments on Iran and North Korea were scheduled to air Sunday on CNN. The White House did not immediately return a request to respond to her remarks.  The Associated Press contributed to this story.",http://www.foxnews.com//politics/2017/10/15/trump-too-tough-on-iran-north-korea-clinton-says.html
